INFO:     Started server process [13816]
INFO:     Waiting for application startup.
2026-07-16 22:38:29,984 | INFO | fast_app.core.langsmith | request_id=- | trace_id=- | langsmith_config event="langsmith.config.disabled" reason="tracing_disabled_or_missing_api_key"
2026-07-16 22:40:07,635 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="AnimNotify damage hit detection coupling animation gameplay separation" top_k=10 candidate_k=10 min_score=0.0 source_count=2 input_doc_count=0 unique_doc_count=0 output_doc_count=0 latency_ms=329.43 top_doc_ids=[]
2026-07-16 22:40:12,634 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:40:14,002 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:40:14,003 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="input buffer window duration seconds recommendation" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:40:14,003 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="input buffer window 0.1 0.2 seconds frame tolerance" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:40:14,004 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="AnimNotify damage calculation responsibility system" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:40:14,004 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "input buffer window duration seconds recommendation"}}}], "filter": [{"term": {"metadata.source_path": "development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:40:14,007 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "input buffer window 0.1 0.2 seconds frame tolerance"}}}], "filter": [{"term": {"metadata.source_path": "development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:40:14,012 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "AnimNotify damage calculation responsibility system"}}}], "filter": [{"term": {"metadata.source_path": "development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:40:14,017 | INFO | elastic_transport.transport | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.015s]
2026-07-16 22:40:14,017 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=0 total_value=0 total_relation="eq" doc_count=0 skipped_hit_count=0 latency_ms=12.57 top_doc_ids=[]
2026-07-16 22:40:14,017 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="input buffer window duration seconds recommendation" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=12.8 top_doc_ids=[]
2026-07-16 22:40:14,018 | INFO | elastic_transport.transport | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.015s]
2026-07-16 22:40:14,018 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=0 total_value=0 total_relation="eq" doc_count=0 skipped_hit_count=0 latency_ms=10.06 top_doc_ids=[]
2026-07-16 22:40:14,018 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="input buffer window 0.1 0.2 seconds frame tolerance" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=10.3 top_doc_ids=[]
2026-07-16 22:40:14,021 | INFO | elastic_transport.transport | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.015s]
2026-07-16 22:40:14,022 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=0 total_value=0 total_relation="eq" doc_count=0 skipped_hit_count=0 latency_ms=9.99 top_doc_ids=[]
2026-07-16 22:40:14,022 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="AnimNotify damage calculation responsibility system" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=10.21 top_doc_ids=[]
2026-07-16 22:40:14,296 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:40:14,296 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.embedding.finish" query_length=51 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=292.9
2026-07-16 22:40:14,296 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-16 22:40:14,301 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_field_count=9 hit_count=0 doc_count=0 skipped_hit_count=0 latency_ms=296.59 top_doc_ids=[]
2026-07-16 22:40:14,301 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="input buffer window duration seconds recommendation" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=296.83 top_doc_ids=[]
2026-07-16 22:40:14,301 | INFO | fast_app.services.retrieval_fusion | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=0 unique_doc_count=0 output_doc_count=0 top_k=10 rrf_k=60 top_doc_ids=[]
2026-07-16 22:40:14,301 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="input buffer window duration seconds recommendation" top_k=10 candidate_k=10 min_score=0.0 source_count=2 input_doc_count=0 unique_doc_count=0 output_doc_count=0 latency_ms=297.55 top_doc_ids=[]
2026-07-16 22:40:14,321 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:40:14,321 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.embedding.finish" query_length=51 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=310.29
2026-07-16 22:40:14,322 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-16 22:40:14,325 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_field_count=9 hit_count=0 doc_count=0 skipped_hit_count=0 latency_ms=314.18 top_doc_ids=[]
2026-07-16 22:40:14,326 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="AnimNotify damage calculation responsibility system" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=314.63 top_doc_ids=[]
2026-07-16 22:40:14,327 | INFO | fast_app.services.retrieval_fusion | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=0 unique_doc_count=0 output_doc_count=0 top_k=10 rrf_k=60 top_doc_ids=[]
2026-07-16 22:40:14,327 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="AnimNotify damage calculation responsibility system" top_k=10 candidate_k=10 min_score=0.0 source_count=2 input_doc_count=0 unique_doc_count=0 output_doc_count=0 latency_ms=323.07 top_doc_ids=[]
2026-07-16 22:40:14,347 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:40:14,348 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.embedding.finish" query_length=51 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=340.97
2026-07-16 22:40:14,348 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-16 22:40:14,353 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_field_count=9 hit_count=0 doc_count=0 skipped_hit_count=0 latency_ms=345.57 top_doc_ids=[]
2026-07-16 22:40:14,353 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="input buffer window 0.1 0.2 seconds frame tolerance" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=345.79 top_doc_ids=[]
2026-07-16 22:40:14,353 | INFO | fast_app.services.retrieval_fusion | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=0 unique_doc_count=0 output_doc_count=0 top_k=10 rrf_k=60 top_doc_ids=[]
2026-07-16 22:40:14,353 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="input buffer window 0.1 0.2 seconds frame tolerance" top_k=10 candidate_k=10 min_score=0.0 source_count=2 input_doc_count=0 unique_doc_count=0 output_doc_count=0 latency_ms=349.64 top_doc_ids=[]
2026-07-16 22:40:14,368 | INFO | fast_app.middlewares.request_id_middleware | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | http_request event="http.request.finish" method="POST" path="/agent/task-plans/task_plan_20260716143959_3a1c65b427fd/confirm" status_code=200 latency_ms=14573.33
2026-07-16 22:40:14,369 | WARNING | fast_app.middlewares.request_id_middleware | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | slow_operation event="http.request.slow" latency_ms=14573.33 threshold_ms=3000.0 slow_component="http_request" method="POST" path="/agent/task-plans/task_plan_20260716143959_3a1c65b427fd/confirm" status_code=200 status="success"
2026-07-16 22:40:54,743 | INFO | fast_app.middlewares.request_id_middleware | request_id=6bf39f82e6bc4df1930626f6b9b6be8a | trace_id=6bf39f82e6bc4df1930626f6b9b6be8a | http_request event="http.request.finish" method="POST" path="/auth/login" status_code=200 latency_ms=67.84
2026-07-16 22:40:56,044 | INFO | fast_app.api.rag_chat_routes | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | rag_chat_request event="rag.chat.request.start" user_id="tool_user_15_7_admin" auth_source="jwt" session_id=- external_session_id=- query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0
2026-07-16 22:40:56,044 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | rag_agent_pipeline event="rag_agent.pipeline.start" pipeline_provider="rag_agent" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0
2026-07-16 22:41:05,934 | INFO | httpx | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:41:07,050 | INFO | httpx | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:41:29,718 | INFO | httpx | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:41:29,722 | INFO | fast_app.graph.rag_agent_nodes | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | rag_agent_decision event="rag_agent.decide_next_action.task_plan" pipeline_provider="rag_agent" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" route="execute_task_plan" task_plan_id="task_plan_20260716144129_ea8699022c02" task_kind="question_decomposition" step_count=1
2026-07-16 22:41:29,722 | INFO | fast_app.graph.rag_agent_nodes | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | rag_agent_loop event="rag_agent.check_loop_limits.finish" pipeline_provider="rag_agent" route="execute_task_plan" should_continue=True reason="continue" step_count=1 tool_call_count=0
2026-07-16 22:41:29,729 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | rag_agent_pipeline event="rag_agent.pipeline.finish" pipeline_provider="rag_agent" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0 effective_query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" original_query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" rewritten_query=- query_rewrite_reason="session_id_empty" summary_used=False summary_version=- latency_ms=33683.42 source_count=0 answer_length=747 final_reason="agent_task_waiting_confirmation"
2026-07-16 22:41:29,729 | WARNING | fast_app.services.rag_agent_pipeline_service | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | slow_operation event="rag_agent.pipeline.slow" latency_ms=33683.42 threshold_ms=5000.0 slow_component="pipeline" pipeline_provider="rag_agent" status="success" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 source_count=0 answer_length=747
2026-07-16 22:41:29,729 | INFO | fast_app.api.rag_chat_routes | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | rag_chat_request event="rag.chat.request.finish" user_id="tool_user_15_7_admin" auth_source="jwt" session_id=- external_session_id=- query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0 latency_ms=33684.34 source_count=0 answer_length=747
2026-07-16 22:41:29,729 | INFO | fast_app.middlewares.request_id_middleware | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | http_request event="http.request.finish" method="POST" path="/rag/chat" status_code=200 latency_ms=34959.67
2026-07-16 22:41:29,730 | WARNING | fast_app.middlewares.request_id_middleware | request_id=dc974f9e856143129b8b22d8f5266b00 | trace_id=dc974f9e856143129b8b22d8f5266b00 | slow_operation event="http.request.slow" latency_ms=34959.67 threshold_ms=3000.0 slow_component="http_request" method="POST" path="/rag/chat" status_code=200 status="success"
2026-07-16 22:41:32,230 | INFO | fast_app.agents.mcp_client_boundary | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | mcp_client event="mcp.stdio.list_tools.finish" command=".venv/Scripts/python.exe" tool_count=1 tool_names=["fetch"]
2026-07-16 22:41:32,237 | INFO | fast_app.agents.mcp_client_boundary | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | mcp_client event="mcp.stdio.list_tools.finish" command=".venv/Scripts/python.exe" tool_count=1 tool_names=["fetch"]
2026-07-16 22:41:32,243 | INFO | fast_app.agents.mcp_client_boundary | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | mcp_client event="mcp.stdio.list_tools.finish" command=".venv/Scripts/python.exe" tool_count=1 tool_names=["fetch"]
2026-07-16 22:41:36,338 | INFO | httpx | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:41:36,339 | INFO | fast_app.agents.rag_agent_tools | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="输入缓存窗口建议时长 核心设计" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:41:36,340 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "输入缓存窗口建议时长 核心设计"}}}], "filter": [{"term": {"metadata.source_path": "docs/knowledge-base-acl-test/development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:41:36,361 | INFO | elastic_transport.transport | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.031s]
2026-07-16 22:41:36,362 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=10 total_value=30 total_relation="eq" doc_count=10 skipped_hit_count=0 latency_ms=21.64 top_doc_ids=["chunk_a17565f13e822fca", "chunk_2310e11ae15a8ee2", "chunk_cb6b3bd92cfc6346", "chunk_5ad9e0ba99c60ed5", "chunk_289996c1f6f37506"]
2026-07-16 22:41:36,362 | INFO | fast_app.agents.rag_agent_tools | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="输入缓存窗口建议时长 核心设计" top_k=10 candidate_k=10 min_score=0.0 raw_count=10 filtered_count=10 returned_count=10 latency_ms=21.91 top_doc_ids=["chunk_a17565f13e822fca", "chunk_2310e11ae15a8ee2", "chunk_cb6b3bd92cfc6346", "chunk_5ad9e0ba99c60ed5", "chunk_289996c1f6f37506"]
2026-07-16 22:41:36,673 | INFO | httpx | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:41:36,675 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | milvus_search event="milvus.embedding.finish" query_length=15 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=335.26
2026-07-16 22:41:36,676 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=03e07e277c784c2c96b540512de7b328 | trace_id=03e07e277c784c2c96b540512de7b328 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"docs/knowledge-base-acl-test/development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
